pCTRtest
;pCTR
38620;0.000787694286474968
38621;0.0003150526466519384
38622;0.0006723486002891001
38623;0.0006606619334257176
38624;0.0005332348114370527
38625;0.0015812200772607823
38626;0.0003973567588173429
38627;0.000635008411198455
38628;0.0005375799583720294
38629;0.0007824911967604887
38630;0.00030376566981165195
38631;0.00036730190309444287
38632;0.00033227624112907726
38633;0.0007683537451588185
38634;0.0003342729753417206
38635;0.0006688640851406871
38636;0.000425994410873384
38637;0.000258774263652083
38638;0.0008341004066830672
38639;0.0007901823616647746
38640;0.0003626085950106245
38641;0.0003194031311151641
38642;0.00018931778516510922
38643;0.00041534998748746536
38644;0.004241406182596638
38645;0.0005048461929653866
38646;0.00040002320715360227
38647;8.545306252024342e-07
38648;4.6466740545260305e-05
38649;0.002671217084199305
38650;0.0004591746250861406
38651;0.0011224468244841281
38652;0.0006710350744737734
38653;0.0007470315164083965
38654;0.0014730701748841963
38655;0.00038698912067114426
38656;0.0003252192456856691
38657;0.0003035384530905502
38658;0.00026205358345686685
38659;0.0008884668727128419
38660;0.00042199658692155796
38661;0.0007540414681264334
38662;0.00010010629853777318
38663;0.00028850105060991457
38664;0.0003632473671516522
38665;0.0002897011086542663
38666;0.0038197182045842317
38667;0.00024982912621344174
38668;0.0006783518183152558
38669;0.0005196513164135277
38670;0.0015932114312878325
38671;0.0006028787938346811
38672;0.0005324465310497207
38673;0.00039884248960853124
38674;0.0008425308529536463
38675;0.0005400688037521412
38676;0.003829694597560167
38677;0.00021220634677094735
38678;0.0004516833850280868
38679;0.0009629922896145744
38680;0.00026509349263285377
38681;0.0002572774571144445
38682;0.001745244849999551
38683;0.0006500432735479479
38684;0.0013757879031827181
38685;0.0007625361680252057
38686;0.0007373263619009149
38687;0.0015327638159439128
38688;0.00018167859556034646
38689;0.0006431880188808403
38690;0.00014386480784189543
38691;0.0018047916406081325
38692;0.00027692036107467835
38693;0.0003984903281776423
38694;0.0011357686301614969
38695;0.0001911694994495112
38696;0.0004677731391351021
38697;0.00020975016909682452
38698;0.0011507687545053535
38699;0.0005203283313518167
38700;0.0007737172877696758
38701;0.0005126699548452899
38702;0.0005017548389100317
38703;0.0007433733468727515
38704;0.0005865018044996193
38705;0.00035893842946882476
38706;0.0007626974988205812
38707;0.0009601573177184985
38708;0.00026758970952189966
38709;0.0006820615094208507
38710;0.00023385096784935423
38711;0.0003952962618193407
38712;0.0006122756036445678
38713;0.0006253011455766855
38714;0.0008028082755103822
38715;0.0003679050077340783
38716;0.0006805565157375989
38717;0.00030674606766472186
38718;0.0005928667376009772
38719;0.0002574685876895766
38720;0.0007255784241615432
38721;0.0005264419164861346
38722;0.00028479762200402407
38723;0.0012782027237278767
38724;0.0004193767643286597
38725;0.0031575437363375036
38726;0.0011379427391478144
38727;0.0008479347186761828
38728;0.00031586929704166463
38729;0.0004070439449639837
38730;0.0001010167949407936
38731;0.0007466402455734657
38732;0.0006465408291786963
38733;0.0011506480747007805
38734;0.0004616731312706605
38735;0.00034277651466281485
38736;0.0006260209378819043
38737;0.0002568150412073
38738;0.0003540101086301261
38739;0.0006763379690669787
38740;0.00040922078654415106
38741;0.00027446354438464144
38742;0.0005601657259333799
38743;0.0003205595688106003
38744;0.00032112876642090385
38745;0.0003212831784992806
38746;0.00015082918622073998
38747;0.0004769270061210021
38748;0.0006958886414363939
38749;0.0008716435119653198
38750;0.000371882277141669
38751;0.00034954180442473535
38752;0.0003358835938835145
38753;0.0008920735270674693
38754;0.0002776586083418039
38755;0.0025972785897612656
38756;0.00026057539855370396
38757;0.0001495495343251598
38758;0.00024100240466635585
38759;0.0006359832419814818
38760;0.0013720681525187556
38761;0.0013610925750324253
38762;0.0003918768430052143
38763;0.00028779913747381807
38764;0.0005683041094783313
38765;0.0003503101917220005
38766;0.0003071315942361164
38767;0.0036470172872267045
38768;0.00029177760273708063
38769;0.0005003434939424231
38770;0.0012968532102484117
38771;0.00014385191412049684
38772;0.0004605753139213425
38773;0.0012701968088046495
38774;0.004239278900521281
38775;0.00037270999932951805
38776;0.0003387852432292758
38777;0.00040077615886708446
38778;0.0009261391485772482
38779;0.00041827362608747563
38780;0.0003601561291111534
38781;0.0003426755783189623
38782;0.0009714667322860654
38783;0.00028025602813621086
38784;0.0005575406101628529
38785;0.0008067857689497208
38786;0.001049154144675667
38787;0.0006037100919683867
38788;0.0007303207398064545
38789;0.0008843832493783015
38790;0.00016773652595523174
38791;0.0005141210794520301
38792;8.080512713126203e-05
38793;0.001177028135014955
38794;0.0004743966266416648
38795;0.0002831205299335201
38796;0.0010571282691433973
38797;0.0007511116807392605
38798;0.00046703574115223103
38799;9.748879841686824e-05
38800;0.0006978171023842983
38801;0.000382831168413741
38802;0.0001820266083911493
38803;0.0010742156107833782
38804;0.0007725545667053964
38805;0.0008502478004076339
38806;0.00025399634158934626
38807;0.0007249684415274626
38808;0.0009067292517331038
38809;0.0009215992917703533
38810;0.0003605333751082405
38811;0.0006403449608058559
38812;0.0001349371146533639
38813;0.0003738226829138725
38814;0.00040855329736854345
38815;0.0003435638711444717
38816;0.0004027271223053947
38817;6.941462238390439e-05
38818;0.0002475536689437059
38819;0.0004951593199305646
38820;0.0005885811888448983
38821;0.000581762928514361
38822;0.00016164215365355462
38823;0.0007111152292801117
38824;0.00048345310007639444
38825;0.00020398883478592832
38826;0.0004076827358515489
38827;0.00039536741499744834
38828;9.079098384473835e-06
38829;0.0006179080669690426
38830;0.0007394726386187713
38831;0.0009171783797964126
38832;0.00019019824963633806
38833;0.0010743094660884997
38834;0.0005080532094845413
38835;0.0003579679048451545
38836;0.0007838166906053222
38837;0.0002898614116315255
38838;0.0002802694313607911
38839;0.00036233776140101495
38840;0.00040569081685639595
38841;0.00019840788164021399
38842;0.00036698736698837
38843;0.00021264184691826033
38844;0.00021714398307533624
38845;0.0004404568783334602
38846;0.0003272838889049037
38847;0.00046494013966751497
38848;0.0009868684041744234
38849;0.00031979466329736786
38850;0.0005030529582529578
38851;0.0005123135149551967
38852;0.0004208945102871648
38853;0.000788180957893902
38854;0.002051451353080359
38855;0.00023170122660097131
38856;0.0011864930302682313
38857;0.0003233709972703491
38858;0.00022633162804007098
38859;0.00020091962044864654
38860;0.00029171189221929654
38861;0.0002543133374055714
38862;0.0006724112301871541
38863;0.00046838014149197304
38864;0.0005357044817830712
38865;0.00037055528997527936
38866;0.0006110302031982106
38867;0.0006128111803454813
38868;0.00012899793712142454
38869;0.0009867758126798473
38870;0.00043383797818904546
38871;0.000561378332744398
38872;0.0006306925165592067
38873;0.00033798340263850954
38874;0.00035073930876038713
38875;0.0008568858010924351
38876;0.00038859541544745377
38877;0.0009749355276718231
38878;0.0005281517536012567
38879;0.0010164971013444906
38880;0.0018994972851983495
38881;0.0005832933488520818
38882;0.0003853125171465955
38883;0.0002615610652863618
38884;0.0003540405357601698
38885;0.0007340576026942336
38886;0.00041898147380096197
38887;0.00037277930728201673
38888;0.0004652882598572783
38889;0.00018684980709893613
38890;0.0015735931456778004
38891;0.00033039506890295245
38892;0.00030111266233552434
38893;0.0005681867399553475
38894;0.0002054906408670976
38895;0.0004496961105945517
38896;0.000728389360440062
38897;0.0002491551933843161
38898;0.0004666768884095176
38899;0.0007492562384832465
38900;0.00029127791406123425
38901;0.0009375175386826207
38902;0.0006318988823503044
38903;0.00022963862589563106
38904;0.0009169307073785281
38905;0.00034581551599159794
38906;0.0010708050509947592
38907;0.00019361459148751583
38908;0.0008079357707610894
38909;0.0005389057946417216
38910;0.0003249331587526589
38911;0.008234014883354913
38912;0.0002515031202672021
38913;0.00028472133613661256
38914;0.0003598901719063328
38915;0.0002828884661784352
38916;0.001023086446365181
38917;0.00020388069317936637
38918;0.0013133109117979267
38919;0.0016985938966073682
38920;0.0008795784807826067
38921;0.00035063857425188954
38922;0.00043325677875522526
38923;0.0003574437525997464
38924;0.0005232101845791862
38925;0.0004252024169031246
38926;0.0005534714356107715
38927;0.00031120608900278134
38928;0.00069631195539948
38929;0.0002993598623785973
38930;0.0003910518089129212
38931;0.0003724963611372105
38932;0.00044303343390382564
38933;0.0005321913774398561
38934;0.0006158624930863254
38935;0.0011683279798984836
38936;0.0003040882574480621
38937;0.0005527246247082878
38938;0.0034730956740062235
38939;0.00024401308654470379
38940;0.0006407442632357828
38941;0.0003495650958787342
38942;0.0002599920841398901
38943;0.00035388740811775367
38944;0.00033574409326617583
38945;0.0005371634630077297
38946;0.0006622174585590421
38947;0.0005013100003954211
38948;0.00135631465014873
38949;0.0005313908709837177
38950;0.0007913222204954256
38951;0.0013031213394662739
38952;0.00019956803094568027
38953;0.0008153542109118897
38954;0.0005488994460469595
38955;0.00035644798484037784
38956;0.0008480623039407895
38957;0.0006640620273593778
38958;0.0007777317021190211
38959;0.0010322803547216579
38960;0.00035579614377174594
38961;0.005555619908669307
38962;0.005732384755603614
38963;0.000609089348154439
38964;0.00022280847016444412
38965;0.0005619212783067467
38966;0.001442291829976345
38967;0.0010837239680285282
38968;0.0005999690619221126
38969;0.00029739339631413067
38970;0.0003041626725143876
38971;0.001362320113075123
38972;0.0007663719764255867
38973;0.0034934827430045646
38974;0.0003608523489573343
38975;0.0003058064384557389
38976;0.0008172260637039169
38977;0.00036079340585267117
38978;0.0005702098494648267
38979;0.0007564831050555806
38980;0.000880993205810246
38981;0.0008401319372630383
38982;0.0004106664519311198
38983;0.0003860754920900506
38984;0.00015783390030357818
38985;1.152104716236998e-06
38986;0.0005791937868572696
38987;0.0002553877159319047
38988;0.0007668136218168113
38989;0.0004885949421607897
38990;0.0014534485510039222
38991;0.000929775269390043
38992;0.0005193983310738863
38993;0.00022395784890181025
38994;0.00046997383438967665
38995;0.0005033347687629093
38996;0.000600738926293038
38997;0.0007938327610448276
38998;0.00034930917780402315
38999;0.00016683506082508525
39000;0.0005918334222146468
39001;0.0007352538513072914
39002;0.0008678071586064953
39003;0.0003490066904677754
39004;0.0008220742663970289
39005;0.002368953206973683
39006;0.0005044143518036489
39007;0.0002273147507520435
39008;0.0002727200733644328
39009;0.00015156529425682994
39010;0.0008181826150485092
39011;0.0004400011977929093
39012;0.00010680321054355191
39013;0.00012365768440395853
39014;0.0012515176009890632
39015;0.00047961406625589477
39016;0.001013024947716738
39017;0.000650652278887193
39018;0.0012340574450584183
39019;0.0005708922922260057
39020;0.000249237131918597
39021;0.0005054559875817484
39022;0.00021676923270665436
39023;0.0004505550741093478
39024;0.0001990452203736761
39025;0.00011365678459996877
39026;0.0001717988595427279
39027;0.0008208863046456899
39028;0.0007083926990102318
39029;0.0003879973063426078
39030;0.00598878912099581
39031;0.0007715390321664924
39032;0.00032661058431146143
39033;0.00035884305678892856
39034;0.000469843484591993
39035;0.0011831919299749773
39036;0.0006555643059634424
39037;0.001185125323224891
39038;0.0011702006151253126
39039;0.0053528833457512125
39040;0.000389800450826707
39041;0.0006184789840842598
39042;0.0006161352554797183
39043;0.0004985927355449396
39044;0.00031377940372349905
39045;0.0012088565667397742
39046;0.001267121984470925
39047;0.0009862207694496272
39048;0.002253410396438579
39049;0.000343486097982007
39050;0.0007557489234404641
39051;0.0006012663346567558
39052;0.0005493933428613023
39053;0.0017914227033997922
39054;0.000383510741845053
39055;0.0005470156842935717
39056;0.0007155362198240467
39057;0.0003953526426372104
39058;0.0004960213616665418
39059;0.0005800852176029917
39060;0.00017161675247225573
39061;0.00033095912385973977
39062;0.00037665721548018645
39063;0.00046140958421417267
39064;0.00042767484921758537
39065;0.000790940821321602
39066;0.0006390293584463641
39067;0.0005223720911806817
39068;0.0006964701422933965
39069;0.0004901073585043046
39070;0.0008881225348201454
39071;1.0930318809521694e-06
39072;0.0006014566662889939
39073;0.0040987197922703065
39074;0.00021971193003225716
39075;0.00030075414190180316
39076;0.00451572765050929
39077;0.0003619353309990514
39078;0.0003768866861970123
39079;0.00019996806428333885
39080;0.00019345454953079196
39081;0.0005140409286571877
39082;0.0003472265966393947
39083;0.0003972002303519516
39084;0.0003155242795098296
39085;8.912319373682031e-05
39086;0.0003437848109041292
39087;0.00037430556021356967
39088;0.00032666960510317213
39089;0.0004216789995717589
39090;0.0003060934787708356
39091;0.0003038051052946326
39092;8.846602979490925e-07
39093;0.0005585909499363547
39094;0.00042536845828786374
39095;0.0007958858356701983
39096;0.00047298736989715074
39097;0.0003148633401128375
39098;8.24565357421291e-05
39099;0.00030960431348448907
39100;0.000419322448242695
39101;0.0020246646539870995
39102;0.0003249601950286738
39103;0.0010568124332282435
39104;6.305908553595893e-06
39105;0.0006790310187741121
39106;0.00028279422355444747
39107;0.0003033504081863507
39108;0.00028802219500889513
39109;0.00018639151022747014
39110;0.0006415074503207322
39111;0.0004504791598866452
39112;0.00036826752923206673
39113;0.001496685462716507
39114;0.0006306728645026444
39115;0.0008563086252037495
39116;0.0007539250103364275
39117;0.0005727553649983539
39118;0.0003806841958395496
39119;0.00030368501067607595
39120;0.0006739151908180807
39121;0.00040808212306236183
39122;0.00025218005068811686
39123;0.0003569452833627979
39124;0.0006867525880875038
39125;0.0032012429907279567
39126;0.00019935062023813076
39127;0.0008851682731016643
39128;0.00011034159212943708
39129;0.0007507416864681387
39130;0.005056068986433346
39131;0.00028378680230715703
39132;0.00045088559914464366
39133;0.0010379584001935936
39134;0.000442612472010428
39135;0.00025303739768823115
39136;0.0005305089591458098
39137;0.000870510367648219
39138;0.0005385750175770963
39139;0.0010334141647906571
39140;0.0009736177350197192
39141;0.000296600814492379
39142;0.0003782467947287346
39143;0.0003319188311092046
39144;0.00028417681867117623
39145;0.00024978215254555723
39146;0.00035422970668690454
39147;0.00035899521396156106
39148;0.0003742983649692091
39149;0.00016515703899691437
39150;0.0006867953801380772
39151;0.0006146940504469561
39152;0.00013068068469623438
39153;0.00021606929499128275
39154;0.0002330417502949474
39155;0.0041870078230690135
39156;0.0002780284125344321
39157;0.00021443197558980497
39158;0.007151055181901958
39159;0.00037313714577724813
39160;0.0003423434822042148
39161;0.0005482189264728345
39162;0.0002054245905989906
39163;0.0004088820590051307
39164;0.00022638610864443847
39165;9.161306869724719e-07
39166;0.0004817257608552844
39167;0.0004081485402144036
39168;0.00048309252323716726
39169;0.0008491069854322346
39170;0.00029099167154556264
39171;0.00038376248804203474
39172;0.0007629296777545254
39173;9.289068458479245e-05
39174;0.00027379605352582286
39175;0.0006662221707936021
39176;0.0004850631157997501
39177;0.0002841222809585321
39178;0.000386936515090421
39179;0.00031187943079962214
39180;0.00038558263746866746
39181;0.0002929583021332331
39182;0.0008549233593012307
39183;0.0034730956740062235
39184;0.0015997040530775287
39185;0.00030075414190180316
39186;0.0001917203391375456
39187;0.0002867973828964443
39188;0.0007457584969953495
39189;0.0007589574235992293
39190;0.0010007853812184482
39191;0.0001223499002148325
39192;0.0009462629992260793
39193;0.011624238614359446
39194;0.0004229794929732105
39195;0.001433075392181521
39196;0.0035868031835796493
39197;0.0002479172010923842
39198;0.00040818735072667835
39199;0.00037313714577724813
39200;0.0001861707527852943
39201;0.0003926722186177227
39202;0.00032239794220491097
39203;0.00033320499597430214
39204;0.0006105196599688373
39205;0.0006011993096784136
39206;0.0003548400238561059
39207;0.0004541808611933596
39208;0.0006680061965940793
39209;0.0007408291588793395
39210;0.0003722160981801699
39211;0.00045921170514079727
39212;0.00026795226431997185
39213;0.00041760302135581523
39214;0.00047082691186154464
39215;0.0006663124130888299
39216;0.0002094366274478383
39217;0.0005687121502183591
39218;0.0009879020442065392
39219;0.0014968013185143294
39220;0.0005336437308947392
39221;0.0013364947992876557
39222;0.001241483173426327
39223;0.0030171279417111267
39224;0.0006472921429517652
39225;0.0012723658168196847
39226;0.00030800744252617733
39227;0.0007066721802021962
39228;0.0004929368541089417
39229;0.0002977310254862895
39230;0.0005024269586331245
39231;0.0009601911794880925
39232;0.00032854333830074515
39233;0.00036354348193051847
39234;0.0002526178921531326
39235;0.00044315357481673263
39236;0.0022727294469294945
39237;0.0004330664469138586
39238;0.0002923580881167993
39239;0.0054024820432827265
39240;0.0006081327003129592
39241;0.0003278596125335082
39242;7.556536484176268e-07
39243;0.005001905108999604
39244;0.0015110090461903812
39245;0.0005883306684980488
39246;0.0008100042508609098
39247;0.0002187842752572509
39248;0.0003247322106074199
39249;0.0003124362107951476
39250;0.0010071279778266992
39251;1.4630982606870888e-06
39252;0.0006927247995771977
39253;0.00026905374466290366
39254;0.0006814314149395988
39255;0.0013169665374832007
39256;0.0003521453122572206
39257;0.00048345310007639444
39258;0.000596279050016752
39259;0.0006964619405668564
39260;0.0003303721529614827
39261;0.0001444602099975453
39262;0.0014775700983581368
39263;0.0003784799848526345
39264;0.0003020848280152671
39265;0.0005663695076711531
39266;0.0009904919338456952
39267;0.00011808970065923273
39268;0.0005428349984687178
39269;0.0009777528123572556
39270;0.0007278685736349754
39271;0.0003479719051107625
39272;0.0002781889958986975
39273;0.00010590550829682508
39274;0.0004469807157615744
39275;0.0002816640227624837
39276;0.0004743367610823749
39277;0.00042111836528767115
39278;0.00013736231261402275
39279;0.0001987611373232969
39280;0.00022245958969303363
39281;0.0008588909047431005
39282;0.000415260242991955
39283;0.0005797714830634177
39284;0.0014003344125774137
39285;0.0003512294696755947
39286;0.0006124195747228376
39287;0.00024884272194810876
39288;0.0001289456365105279
39289;0.0002926252036934128
39290;0.0007165225160241305
39291;0.0006886409881309682
39292;0.0003032955545824607
39293;0.001126646452967388
39294;0.0020451772182151456
39295;0.0005433320802041878
39296;0.00020183592596776946
39297;0.0005141353662924838
39298;0.0006187259809719485
39299;0.0006004760309619883
39300;0.0007062656170213882
39301;0.0002659271760502171
39302;0.000711805221405326
39303;0.0008725370851654017
39304;0.00038084156562561013
39305;0.00028363598832914575
39306;0.0005794572610865255
39307;0.0003384458290059393
39308;0.0002856647269508443
39309;0.0002040794935837348
39310;0.0006990034644686151
39311;0.00048139223403582357
39312;0.0008701563391383431
39313;0.0005249406893691883
39314;0.0006431390214981873
39315;0.0005346601593045761
39316;0.0002843934612402509
39317;0.00019350381357539087
39318;0.0005804558366207528
39319;0.00036171731707816885
39320;0.0006416329829686154
39321;0.0004878400981549567
39322;0.0002252489638996182
39323;0.0003846540865949144
39324;0.00021804810423102456
39325;0.0005635913721657104
39326;0.00038552752164612607
39327;0.0003501187589196963
39328;0.0002774470054519675
39329;0.00011807800543838693
39330;0.00011449294470680839
39331;0.0004049879286979035
39332;0.0002893020022907027
39333;0.0011805719563323272
39334;0.0005033629766621633
39335;0.00035453987140200705
39336;0.0005482084599877796
39337;0.00047321804994700597
39338;0.0004064938666385409
39339;0.0003501869616545503
39340;0.0003752989603020912
39341;0.0006793281408093015
39342;0.0008762445876015873
39343;0.0002934076377184587
39344;0.0003882677847747215
39345;0.00027107614583190344
39346;0.0007380526401564619
39347;0.0048033361772074415
39348;0.0004770879277227824
39349;0.0002233833162130273
39350;0.0003957867950504891
39351;0.00021547789139805888
39352;0.0006968449476803145
39353;0.00028641613647544857
39354;0.0008977562127713612
39355;0.0005899569520840799
39356;0.0008330604171107034
39357;0.0005827623262557048
39358;0.0026274791002796833
39359;0.0009580660699803399
39360;0.0006722190516402609
39361;0.0003117605328929163
39362;0.0013006028604466027
39363;0.0003508715181829998
39364;0.0003680739235200958
39365;0.0003716806565638977
39366;0.0006846990818833982
39367;0.0005809601805788399
39368;0.0005456922643922678
39369;0.0033380496389354974
39370;0.0002572774571144445
39371;0.00026571904703877043
39372;0.0007859894768722718
39373;0.0011401233772875628
39374;0.0010760196608672725
39375;0.0005397923170680751
39376;0.0004241357873026331
39377;0.0013215088157380124
39378;0.0009355041607637107
39379;0.0006179988680421124
39380;0.0002688973414010356
39381;0.00035339849690028686
39382;0.00043506405317370983
39383;0.001213366854777685
39384;0.0007849745378106812
39385;0.0005535873659074096
39386;0.0010770554516180192
39387;0.00046416879824388917
39388;0.00038756489616369806
39389;0.0002909812264280215
39390;0.000489906231587246
39391;0.0003343948166386028
39392;0.000375784743112826
39393;0.00033656983652571724
39394;0.0002428450828390566
39395;0.00042885450108502915
39396;0.00013837385943654058
39397;0.0006390046155280189
39398;0.00039760290357281785
39399;0.00039625341727509415
39400;0.0004616784989209448
39401;0.000425397022574946
39402;0.0003384518804409518
39403;0.00012833390437325836
39404;0.0005929878655347875
39405;0.00037487547131808877
39406;0.0004439349939119005
39407;0.0003123850094969697
39408;0.00041189718868173093
39409;0.0002792518829114701
39410;0.004071187888541158
39411;0.00028077507004881135
39412;0.000449350515363057
39413;0.0002252489638996182
39414;0.0004095521820918361
39415;0.0011154802509539524
39416;0.00028279501020896867
39417;0.00781668092707047
39418;0.000777184532618015
39419;0.0009416826964365263
39420;0.0007143420110759927
39421;0.004690363720584493
39422;0.00023673055190650928
39423;0.0010677807808417992
39424;0.0001776525526546354
39425;8.736667375358445e-05
39426;0.00031293990944259613
39427;0.0005101424578735947
39428;0.00026537834665654904
39429;0.00025729447714716204
39430;0.0004013314107947824
39431;0.0003033972244396813
39432;0.0008055349524454891
39433;0.0006637079810925344
39434;0.0003189475725714202
39435;0.0011000490307023427
39436;0.00042706331323720444
39437;0.0013969466213403024
39438;8.49410280860344e-06
39439;0.0005487835362942356
39440;0.0004698581432391661
39441;0.0009076042295129867
39442;0.0005516473019479403
39443;0.00016569396262821313
39444;0.00039398011652794283
39445;0.000922660391421195
39446;0.0005154436320535806
39447;0.00036530934849815305
39448;0.00065212007147285
39449;0.00044895469538265147
39450;0.00040597176163556037
39451;0.0004080778701812272
39452;0.0002700042719422954
39453;0.0010100728817720925
39454;0.0002592828407773233
39455;0.0024133185421193475
39456;0.0007049455475509374
39457;0.00036207465678271566
39458;0.0003065468301916378
39459;0.0013347885536262596
39460;0.0001825687598606459
39461;0.0001980660969754058
39462;0.0009734033577593271
39463;0.00019469430470507704
39464;0.00012666507023204732
39465;0.0009043088255636464
39466;0.0005679032865306155
39467;0.0002003970835095338
39468;0.0002059028491319169
39469;0.001488171420150334
39470;0.0016605758927755953
39471;0.0009683280500769249
39472;0.0005798493186478725
39473;0.00037605577060886207
39474;0.0008619231748272279
39475;0.0002823249735938595
39476;0.0005240180239333911
39477;0.0009985285663522913
39478;0.0002516254643881865
39479;0.004409894103170352
39480;0.0002731018333680944
39481;0.00022926187669118032
39482;0.0015006701143533666
39483;0.0007460336629749477
39484;0.0005561073946205017
39485;0.00030037415291225497
39486;0.0004563010237269421
39487;0.0003276831762303012
39488;0.0004418545976994899
39489;0.004410774848588775
39490;0.0015417295146757455
39491;0.0003115928928307882
39492;0.0003562765589793148
39493;0.001006339560323216
39494;0.0006743677237092683
39495;0.0003136870821337369
39496;0.0003144587247646785
39497;0.0006375154099304714
39498;0.0003948333428223779
39499;0.003269332507719772
39500;0.0007413961375322747
39501;0.0003564217185475244
39502;0.0005821811442795563
39503;0.0012307061969128142
39504;0.0007418001708421289
39505;0.0005216751026731292
39506;0.00026581785966046386
39507;0.0004273322786436361
39508;0.0004150023144820566
39509;0.0004415139627359597
39510;0.00045300531201298845
39511;0.00048759558757696957
39512;0.00037704038107897467
39513;0.0038152762062040103
39514;0.0014045011794269957
39515;0.0010160265019876578
39516;0.00021502432121172366
39517;0.00034325673579394103
39518;0.00025154956090849863
39519;0.00041921197841946986
39520;0.0007124954785560062
39521;0.00021469920362966876
39522;0.00042427943318587677
39523;0.012185439234346604
39524;0.0006526384618316947
39525;0.0004343843774439769
39526;0.00047287795613796337
39527;0.0005409117144765444
39528;0.0003088928458584503
39529;0.00018049843220634774
39530;0.0013481052171635413
39531;0.0019136670277978781
39532;0.0005110066001361522
39533;0.00016598526541388459
39534;0.0003715573398549287
39535;0.0015910962800115157
39536;0.00034116421478638684
39537;0.0004967994033748884
39538;0.000908842860088702
39539;0.0013243556570359512
39540;0.0006790921491632908
39541;0.0016019785860052302
39542;0.0002458677523919101
39543;0.00029292317309268824
39544;0.00031822233356582617
39545;0.0007555597143806694
39546;0.0005767771012967762
39547;0.0005157585116835178
39548;0.00021569006449569678
39549;0.006367514165906809
39550;0.0007239656683818673
39551;0.0003985801629415079
39552;0.00030155069170870413
39553;0.00014923136674039404
39554;0.000623870199315629
39555;0.0003496749484852544
39556;0.004221582245269957
39557;0.0016952852791317964
39558;0.0011989449758659624
39559;0.0006351453747432352
39560;0.0005444368391757818
39561;0.0003048706095157086
39562;0.0007893028399821678
39563;0.00042278089821932936
39564;0.0005212348528365528
39565;0.0017181318349351127
39566;0.0011378067742774793
39567;0.0003429760416449873
39568;0.0004231611008869422
39569;0.00043273805461300656
39570;0.0001686079404731291
39571;0.00040973728341947487
39572;0.00055122048805853
39573;0.001197401292391991
39574;0.0013091033849491976
39575;0.0015841669874646924
39576;0.00026911327785032594
39577;0.0004372267921212561
39578;0.00026477351395410453
39579;0.0009723070341221469
39580;0.0005649299952558462
39581;0.00021705295951346087
39582;0.00025731041713985284
39583;0.0004798855904297836
39584;0.000191615588913219
39585;0.000515257060502961
39586;0.00012097522360209685
39587;0.0002633228619703334
39588;0.00041670247175381735
39589;0.00025993484358403685
39590;0.00042501028254137335
39591;0.0005674948486931165
39592;0.0008322606386424129
39593;0.0002087887607752719
39594;0.00040764131878476
39595;0.0014970947293238277
39596;0.0008047196417383119
39597;0.000611403516644166
39598;0.0004494500368590109
39599;0.0007295769730927726
39600;0.00033176994786651703
39601;0.0006309356211948423
39602;0.00036060894281583484
39603;0.00034521843851504584
39604;0.0006479021414301265
39605;0.00031056210542950834
39606;0.0016114220555025565
39607;0.00028810233600184764
39608;0.0005266223436517741
39609;0.0005680586052978709
39610;0.00023299537195403864
39611;0.00036518316352100234
39612;0.00045760301940290555
39613;0.0010722383898209367
39614;0.0007352455259563587
39615;0.00020693212783701872
39616;0.00023102524305316577
39617;0.0010615429943749595
39618;0.00022578558587522146
39619;0.0006001219061816952
39620;0.0003964823669044437
39621;0.0005221681151560358
39622;0.0002926278657562665
39623;0.00034477817141986383
39624;0.0004165942085378928
39625;0.0007489842660502845
39626;0.00030609839134212346
39627;0.0005998342738959005
39628;0.009114027325201642
39629;0.0007074679965928751
39630;0.0007524912900884077
39631;0.0010673993866510527
39632;0.00020177188088194568
39633;0.00025679228694911106
39634;0.001110862380432058
39635;0.0007270783294904882
39636;0.00041870472997870817
39637;0.0002070370349245972
39638;0.0012752165919978568
39639;0.0003064350601464963
39640;0.0005533898415016696
39641;0.00040081629172234823
39642;0.0007228691213586641
39643;0.00013275352677504637
39644;0.0007597115307485124
39645;0.00031798033059270186
39646;0.00011708129114698595
39647;0.00037872673314819343
39648;0.0010958899053085409
39649;0.00036250216309171516
39650;0.00037238128689005823
39651;0.0004988508127695633
39652;0.0006180132554962256
39653;0.0006937763919289486
39654;0.0001887873117102355
39655;0.003396660684027977
39656;0.0005476680368988866
39657;0.0004617156825514814
39658;0.0008348572261362965
39659;0.00027819414695123807
39660;0.0012084250499342396
39661;0.0002957140820503177
39662;0.0008252938701516683
39663;0.0005664180138026464
39664;6.240478424223952e-05
39665;0.0003273578851750568
39666;0.0006039673925874341
39667;0.00030213130605056767
39668;0.0007271192369539867
39669;0.0008974783384602137
39670;0.00031594695274249444
39671;0.00019608744941443412
39672;0.0006096261645704175
39673;0.0003286925948114874
39674;0.0007064656801861206
39675;0.00032533814752516634
39676;0.0007929850549645245
39677;0.0013828485491358257
39678;0.000416384787013807
39679;0.0006510631691991728
39680;0.0003325127383610931
39681;0.00020803058398255367
39682;0.000864660883698476
39683;0.0005086979471899614
39684;0.0007925266276080757
39685;0.00034513355199909267
39686;0.000575037575757153
39687;0.00026003847877488403
39688;0.00043744935139001167
39689;0.0007939845019377175
39690;0.001376666456435661
39691;0.006119901087826424
39692;0.0007982476034266498
39693;0.0007949489712642711
39694;0.00025032492352017316
39695;0.0003567844348394557
39696;0.0005155134158136971
39697;0.0002587037769341814
39698;0.00029775154062928316
39699;0.003911490089098851
39700;0.00033617070910064545
